timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1695133445258,10963,HTTP Request,200,OK,ThreadFoodpanda 1-56,text,true,,61065,119,55,55,https://www.foodpanda.com/,10945,0,0
1695133405097,51408,HTTP Request,200,OK,ThreadFoodpanda 1-138,text,true,,61065,119,54,54,https://www.foodpanda.com/,51406,0,17
1695133439426,17381,HTTP Request,200,OK,ThreadFoodpanda 1-126,text,true,,61065,119,54,54,https://www.foodpanda.com/,17351,0,0
1695133446337,10703,HTTP Request,200,OK,ThreadFoodpanda 1-39,text,true,,61065,119,53,53,https://www.foodpanda.com/,10698,0,0
1695133419326,38010,HTTP Request,200,OK,ThreadFoodpanda 1-98,text,true,,61065,119,52,52,https://www.foodpanda.com/,38006,0,0
1695133444808,12721,HTTP Request,200,OK,ThreadFoodpanda 1-17,text,true,,61065,119,51,51,https://www.foodpanda.com/,12716,0,0
1695133428803,29073,HTTP Request,200,OK,ThreadFoodpanda 1-6,text,true,,61065,119,50,50,https://www.foodpanda.com/,29055,0,0
1695133402168,55895,HTTP Request,200,OK,ThreadFoodpanda 1-20,text,true,,61065,119,50,50,https://www.foodpanda.com/,55891,0,0
1695133450943,7443,HTTP Request,200,OK,ThreadFoodpanda 1-105,text,true,,61065,119,50,50,https://www.foodpanda.com/,7420,0,0
1695133406225,52354,HTTP Request,200,OK,ThreadFoodpanda 1-11,text,true,,61065,119,50,50,https://www.foodpanda.com/,52341,0,15
1695133375603,83282,HTTP Request,200,OK,ThreadFoodpanda 1-148,text,true,,61065,119,50,50,https://www.foodpanda.com/,83276,0,13
1695133425931,33160,HTTP Request,200,OK,ThreadFoodpanda 1-49,text,true,,61065,119,50,50,https://www.foodpanda.com/,33156,0,0
1695133438740,20693,HTTP Request,200,OK,ThreadFoodpanda 1-73,text,true,,61065,119,50,50,https://www.foodpanda.com/,20688,0,0
1695133434533,25127,HTTP Request,200,OK,ThreadFoodpanda 1-13,text,true,,61065,119,49,49,https://www.foodpanda.com/,25125,0,0
1695133421807,38147,HTTP Request,200,OK,ThreadFoodpanda 1-97,text,true,,61065,119,48,48,https://www.foodpanda.com/,38142,0,0
1695133458062,2110,HTTP Request,200,OK,ThreadFoodpanda 1-20,text,true,,61065,119,48,48,https://www.foodpanda.com/,2090,0,13
1695133449973,10510,HTTP Request,200,OK,ThreadFoodpanda 1-48,text,true,,61065,119,48,48,https://www.foodpanda.com/,10495,0,0
1695133431134,29645,HTTP Request,200,OK,ThreadFoodpanda 1-88,text,true,,61065,119,47,47,https://www.foodpanda.com/,29619,0,0
1695133459091,2184,HTTP Request,200,OK,ThreadFoodpanda 1-49,text,true,,61065,119,47,47,https://www.foodpanda.com/,2179,0,21
